emnlp24_doc1010|v1_review0_response.itg.json|9	emnlp24_doc1010	27716a4fd7b0761f5c715691447e800d7e02c0548cd39c9ac75c2c979f3dce6b	cb4568adb8b4b4e09abe733de4e11095f2f3e08737243ed84bcf80963bfd1f2a	additional>details;better>presentation;updated>manuscript	ARG1_BIGRAM|additional>details;ARG1_BIGRAM|better>presentation;ARG1_BIGRAM|updated>manuscript;ARG1_TOKEN|additional;ARG1_TOKEN|better;ARG1_TOKEN|details;ARG1_TOKEN|examples;ARG1_TOKEN|manuscript;ARG1_TOKEN|presentation;ARG1_TOKEN|updated
emnlp24_doc1020|v1_review0_response.itg.json|10	emnlp24_doc1020	b250a82be9982fc1b737920cd0348992d44a464a24a178648a2d7d89651d6b96	85aa0398e44494d7015ea140d6a65a13357d4582128891632eddeda34b2f97ff	4>figure;figure>4;figure>6;mainly>provided;provided>random;random>samples;supplementary>materials	ARG1_BIGRAM|4>figure;ARG1_BIGRAM|figure>4;ARG1_BIGRAM|figure>6;ARG1_BIGRAM|mainly>provided;ARG1_BIGRAM|provided>random;ARG1_BIGRAM|random>samples;ARG1_BIGRAM|supplementary>materials;ARG1_TOKEN|4;ARG1_TOKEN|6;ARG1_TOKEN|figure;ARG1_TOKEN|mainly;ARG1_TOKEN|materials;ARG1_TOKEN|provided;ARG1_TOKEN|random;ARG1_TOKEN|samples;ARG1_TOKEN|supplementary;DOC_POINTER|figure 4;DOC_POINTER|figure 6
emnlp24_doc1020|v1_review0_response.itg.json|13	emnlp24_doc1020	27716a4fd7b0761f5c715691447e800d7e02c0548cd39c9ac75c2c979f3dce6b	74057f9935498121965910a825ed964552a77b9cbcc8e979cc617d110f427fa0	more>qualitative;much>more;qualitative>examples;revised>version	ARG1_BIGRAM|more>qualitative;ARG1_BIGRAM|much>more;ARG1_BIGRAM|qualitative>examples;ARG1_BIGRAM|revised>version;ARG1_TOKEN|examples;ARG1_TOKEN|more;ARG1_TOKEN|much;ARG1_TOKEN|qualitative;ARG1_TOKEN|revised;ARG1_TOKEN|version
emnlp24_doc1020|v1_review0_response.itg.json|16	emnlp24_doc1020	436efad10314af16180879152bc6a99ea5df6034dda97654af93f507f1abc908	57bc04cdcd997d305164b640206b84f8813e398c8e9b8f47b6af0a0ccbfc3f41	e.g>panda-70m;entirely>sourced;existing>datasets;full>compliance;licenses>provided;papers>e.g;respective>licenses	ARG1_BIGRAM|e.g>panda-70m;ARG1_BIGRAM|entirely>sourced;ARG1_BIGRAM|existing>datasets;ARG1_BIGRAM|full>compliance;ARG1_BIGRAM|licenses>provided;ARG1_BIGRAM|papers>e.g;ARG1_BIGRAM|respective>licenses;ARG1_TOKEN|compliance;ARG1_TOKEN|datasets;ARG1_TOKEN|e.g;ARG1_TOKEN|entirely;ARG1_TOKEN|existing;ARG1_TOKEN|full;ARG1_TOKEN|licenses;ARG1_TOKEN|panda-70m;ARG1_TOKEN|papers;ARG1_TOKEN|provided;ARG1_TOKEN|respective;ARG1_TOKEN|sourced;ARG1_TOKEN|used
emnlp24_doc1020|v1_review0_response.itg.json|3	emnlp24_doc1020	999f4cf36e09a7d28dc2e3d735de7f1c14fecd1872ef129324088524f6758d4a	2a04c3c8742fcfcacc6b1bd2b9c1daddc74fa2dd3f3f7ef3558e028295057ce2	actually>collected;additional>data;after>submission;collected>additional;more>powerful;one>described;powerful>version;progressed>after;public>use;version>than	ARG1_BIGRAM|actually>collected;ARG1_BIGRAM|additional>data;ARG1_BIGRAM|after>submission;ARG1_BIGRAM|collected>additional;ARG1_BIGRAM|more>powerful;ARG1_BIGRAM|one>described;ARG1_BIGRAM|powerful>version;ARG1_BIGRAM|progressed>after;ARG1_BIGRAM|public>use;ARG1_BIGRAM|version>than;ARG1_TOKEN|actually;ARG1_TOKEN|additional;ARG1_TOKEN|after;ARG1_TOKEN|collected;ARG1_TOKEN|data;ARG1_TOKEN|described;ARG1_TOKEN|guarantee;ARG1_TOKEN|more;ARG1_TOKEN|one;ARG1_TOKEN|open-source;ARG1_TOKEN|powerful;ARG1_TOKEN|progressed;ARG1_TOKEN|public;ARG1_TOKEN|submission;ARG1_TOKEN|than;ARG1_TOKEN|trained;ARG1_TOKEN|use;ARG1_TOKEN|version
emnlp24_doc1020|v1_review0_response.itg.json|6	emnlp24_doc1020	d2d92356c892e293b167a0dc46b73d3cc34f5506096f2587edb72a9a083eace1	06b7f9d92deb532bb0b72686c4c03217fbeee6f6878defc74f8c5e7e32124afa	re-used>independent;text>queries	ARG1_BIGRAM|re-used>independent;ARG1_BIGRAM|text>queries;ARG1_TOKEN|allowed;ARG1_TOKEN|independent;ARG1_TOKEN|pre-computed;ARG1_TOKEN|queries;ARG1_TOKEN|re-used;ARG1_TOKEN|text
emnlp24_doc1020|v1_review0_response.itg.json|9	emnlp24_doc1020	890268c632336eac4942d623f343bafcf9f2a1aeb850f78bfb5dbec342807762	74c9e3ee08e26313057ac60c0708b6cfad233e1957134b0f167c0990716396da	overly>cautious;quite>large;total>size	ARG1_BIGRAM|overly>cautious;ARG1_BIGRAM|quite>large;ARG1_BIGRAM|total>size;ARG1_TOKEN|2gb;ARG1_TOKEN|cautious;ARG1_TOKEN|large;ARG1_TOKEN|overly;ARG1_TOKEN|products;ARG1_TOKEN|protecting;ARG1_TOKEN|quite;ARG1_TOKEN|redundant;ARG1_TOKEN|size;ARG1_TOKEN|total
emnlp24_doc1037|v1_review0_response.itg.json|23	emnlp24_doc1037	7f0cc029ec48d968c594bd6dca4199202a3e55124b3d1605a8ee0b937bc66ade	955312fc17cbe461ad4ec6fcdf88f19229e966a41a896b04d6d89f06be348f6b	about>such;b>further;code>b;efficient>than;explanations>about;further>providing;highly>valuable;more>efficient;providing>explanations;than>code	ARG1_BIGRAM|about>such;ARG1_BIGRAM|b>further;ARG1_BIGRAM|code>b;ARG1_BIGRAM|efficient>than;ARG1_BIGRAM|explanations>about;ARG1_BIGRAM|further>providing;ARG1_BIGRAM|highly>valuable;ARG1_BIGRAM|more>efficient;ARG1_BIGRAM|providing>explanations;ARG1_BIGRAM|than>code;ARG1_TOKEN|about;ARG1_TOKEN|b;ARG1_TOKEN|code;ARG1_TOKEN|developers;ARG1_TOKEN|efficient;ARG1_TOKEN|explanations;ARG1_TOKEN|further;ARG1_TOKEN|highly;ARG1_TOKEN|more;ARG1_TOKEN|outcome;ARG1_TOKEN|providing;ARG1_TOKEN|such;ARG1_TOKEN|than;ARG1_TOKEN|valuable
emnlp24_doc1037|v1_review0_response.itg.json|29	emnlp24_doc1037	6dd556b1c5fc5d1e381a0e678cab6662c980a8da13d61a80a9d9445714b480f2	1fe0d023ae4f3398efaf895b5fd5d96588250fde414a7f1a6f25c2224b8a4a49	efficient>than;more>efficient;than>b	ARG1_BIGRAM|efficient>than;ARG1_BIGRAM|more>efficient;ARG1_BIGRAM|than>b;ARG1_TOKEN|b;ARG1_TOKEN|efficient;ARG1_TOKEN|more;ARG1_TOKEN|than
emnlp24_doc1037|v1_review0_response.itg.json|3	emnlp24_doc1037	c93ae2d30e4b7bdcb77b0709d60427465db2e46125503e153c715e648d5c7908	64905992fb5ad925d1651bcca53475dd4fae22ee7d1a3943f4583fff96dc6cbe	low-resource>programming;most>widely;other>low-resource;programming>languages;widely>used	ARG1_BIGRAM|low-resource>programming;ARG1_BIGRAM|most>widely;ARG1_BIGRAM|other>low-resource;ARG1_BIGRAM|programming>languages;ARG1_BIGRAM|widely>used;ARG1_TOKEN|among;ARG1_TOKEN|believe;ARG1_TOKEN|efficacy;ARG1_TOKEN|future;ARG1_TOKEN|languages;ARG1_TOKEN|low-resource;ARG1_TOKEN|model;ARG1_TOKEN|most;ARG1_TOKEN|other;ARG1_TOKEN|programming;ARG1_TOKEN|testing;ARG1_TOKEN|used;ARG1_TOKEN|widely
emnlp24_doc1037|v1_review0_response.itg.json|37	emnlp24_doc1037	ff6f53b2d5d1eb0710777f3209b274d3d982a3a73d3e7d2be703cf998b53c1b5	e7bc9e9d0379680ab24727c6d45e3510d630ec14442f8da6ccf52131e04778e9	1.7>times;code>b;efficient>than;explained>based;its>task;more>efficient;perform>its;than>code;times>more	ARG1_BIGRAM|1.7>times;ARG1_BIGRAM|code>b;ARG1_BIGRAM|efficient>than;ARG1_BIGRAM|explained>based;ARG1_BIGRAM|its>task;ARG1_BIGRAM|more>efficient;ARG1_BIGRAM|perform>its;ARG1_BIGRAM|than>code;ARG1_BIGRAM|times>more;ARG1_TOKEN|1.7;ARG1_TOKEN|b;ARG1_TOKEN|based;ARG1_TOKEN|code;ARG1_TOKEN|efficient;ARG1_TOKEN|explained;ARG1_TOKEN|how;ARG1_TOKEN|its;ARG1_TOKEN|more;ARG1_TOKEN|perform;ARG1_TOKEN|structured;ARG1_TOKEN|task;ARG1_TOKEN|than;ARG1_TOKEN|times
emnlp24_doc1037|v1_review0_response.itg.json|38	emnlp24_doc1037	c2e037c41a1fd16a01b17d6ad1ed24223045d4a556effc7dc8b624233db6b077	2203069a4de8a34210cef4ea2047ade3e65fc3ee81ef80e2d7afb2f74dbc879a	even>numbers;given>nnn;numbers>up	ARG1_BIGRAM|even>numbers;ARG1_BIGRAM|given>nnn;ARG1_BIGRAM|numbers>up;ARG1_TOKEN|compute;ARG1_TOKEN|even;ARG1_TOKEN|given;ARG1_TOKEN|nnn;ARG1_TOKEN|numbers;ARG1_TOKEN|sum;ARG1_TOKEN|up
emnlp24_doc1037|v1_review0_response.itg.json|51	emnlp24_doc1037	cd6baa9d1589d3456919bf4769d64e4f3c78ee172fe520e2e7eee3d5ac9245f8	4a97a10481c14019fa948c27405fc4670ed972c058808cd189b463c3c213694e	stop>defaulting	ARG1_BIGRAM|stop>defaulting;ARG1_TOKEN|1;ARG1_TOKEN|defaulting;ARG1_TOKEN|just;ARG1_TOKEN|start;ARG1_TOKEN|step;ARG1_TOKEN|stop;ARG1_TOKEN|used
emnlp24_doc1037|v1_review0_response.itg.json|53	emnlp24_doc1037	06238a4b89489c4e573b2c5235d31c4b0af86296b51b511e7170f98b4fc7f07b	fbc4323a6c6f802aa62a5628d4299c53452aec0244eb50d8d8d990b442f64a4b	same>nnn	ARG1_BIGRAM|same>nnn;ARG1_TOKEN|code;ARG1_TOKEN|nnn;ARG1_TOKEN|same;ARG1_TOKEN|twice
emnlp24_doc1037|v1_review0_response.itg.json|54	emnlp24_doc1037	ba4687a314a054fdfd9192fd932fb221524e3af8f60d4711b796526ef465e071	e98e0d95d40cfb4c486b2c99bfd3b73c90c5001e94e618a1cfc2778109fda883	%>2;2>0;before>adding;check>if;conditional>check;determine>whether;even>before;i>%;if>i	ARG1_BIGRAM|%>2;ARG1_BIGRAM|2>0;ARG1_BIGRAM|before>adding;ARG1_BIGRAM|check>if;ARG1_BIGRAM|conditional>check;ARG1_BIGRAM|determine>whether;ARG1_BIGRAM|even>before;ARG1_BIGRAM|i>%;ARG1_BIGRAM|if>i;ARG1_TOKEN|%;ARG1_TOKEN|0;ARG1_TOKEN|2;ARG1_TOKEN|adding;ARG1_TOKEN|before;ARG1_TOKEN|check;ARG1_TOKEN|conditional;ARG1_TOKEN|determine;ARG1_TOKEN|even;ARG1_TOKEN|i;ARG1_TOKEN|if;ARG1_TOKEN|number;ARG1_TOKEN|total;ARG1_TOKEN|whether
emnlp24_doc1037|v1_review0_response.itg.json|60	emnlp24_doc1037	5cbaaf65332eee1c8e40764d2c153f8c50a736a1197b710b038aa306015b6892	f29b44e8cebbbd29472f48b83519d3878e45709b0e8861707bacbd9cd436a5ef	70%>more;about>70%;code>b;efficient>than;more>efficient;than>code	ARG1_BIGRAM|70%>more;ARG1_BIGRAM|about>70%;ARG1_BIGRAM|code>b;ARG1_BIGRAM|efficient>than;ARG1_BIGRAM|more>efficient;ARG1_BIGRAM|than>code;ARG1_TOKEN|70%;ARG1_TOKEN|about;ARG1_TOKEN|b;ARG1_TOKEN|code;ARG1_TOKEN|efficient;ARG1_TOKEN|more;ARG1_TOKEN|than
emnlp24_doc105|v1_review0_response.itg.json|1	emnlp24_doc105	2b78d153d39fc562dee7584a7149e3342edafd58f848d46ce4157d2c02024f99	c89ea5abc6d8f1463424a06e8974c63c19baa2daeccc81c07f388a9869cd7300	against>various;appendix>f.1;appendix>f.2;f.2>respectively;metrics>such;performances>against;task>similarity;token>length;various>metrics	ARG1_BIGRAM|against>various;ARG1_BIGRAM|appendix>f.1;ARG1_BIGRAM|appendix>f.2;ARG1_BIGRAM|f.2>respectively;ARG1_BIGRAM|metrics>such;ARG1_BIGRAM|performances>against;ARG1_BIGRAM|task>similarity;ARG1_BIGRAM|token>length;ARG1_BIGRAM|various>metrics;ARG1_TOKEN|against;ARG1_TOKEN|appendix;ARG1_TOKEN|correlation;ARG1_TOKEN|f.1;ARG1_TOKEN|f.2;ARG1_TOKEN|length;ARG1_TOKEN|metrics;ARG1_TOKEN|performances;ARG1_TOKEN|respectively;ARG1_TOKEN|similarity;ARG1_TOKEN|such;ARG1_TOKEN|task;ARG1_TOKEN|token;ARG1_TOKEN|various;DOC_POINTER|appendix f
emnlp24_doc105|v1_review0_response.itg.json|10	emnlp24_doc105	4f50804939fc4a988c1d9776b612bb843619e0b85317ee99e43f7da1da934cf7	56ac944bc9796f1f99d4f329619e6bd12617d5b7195d2712529f6d1a4442a676	error>margins;performance>experiments;task-switch>performance;therefore>update	ARG1_BIGRAM|error>margins;ARG1_BIGRAM|performance>experiments;ARG1_BIGRAM|task-switch>performance;ARG1_BIGRAM|therefore>update;ARG1_TOKEN|appendix;ARG1_TOKEN|error;ARG1_TOKEN|experiments;ARG1_TOKEN|interest;ARG1_TOKEN|margins;ARG1_TOKEN|performance;ARG1_TOKEN|present;ARG1_TOKEN|specific;ARG1_TOKEN|task-switch;ARG1_TOKEN|therefore;ARG1_TOKEN|update;DOC_POINTER|appendix to
emnlp24_doc105|v1_review0_response.itg.json|12	emnlp24_doc105	e122f37103416ef3fc11f42f98b223cb4190db39ebf44813588b345c0f18c122	eec85b1f726ea12f3180ac1f040c73b7ec9d57043da44db3e46c6819007066b6	already>explored;alternative>definitions;appendix>e;considered>using;e>specifically;e>where;equation>5;equation>8;explored>alternative;ground>truth;please>refer;point>3;specifically>refer;suggested>please;truth>r	ARG1_BIGRAM|already>explored;ARG1_BIGRAM|alternative>definitions;ARG1_BIGRAM|appendix>e;ARG1_BIGRAM|considered>using;ARG1_BIGRAM|e>specifically;ARG1_BIGRAM|e>where;ARG1_BIGRAM|equation>5;ARG1_BIGRAM|equation>8;ARG1_BIGRAM|explored>alternative;ARG1_BIGRAM|ground>truth;ARG1_BIGRAM|please>refer;ARG1_BIGRAM|point>3;ARG1_BIGRAM|specifically>refer;ARG1_BIGRAM|suggested>please;ARG1_BIGRAM|truth>r;ARG1_TOKEN|3;ARG1_TOKEN|5;ARG1_TOKEN|8;ARG1_TOKEN|already;ARG1_TOKEN|alternative;ARG1_TOKEN|appendix;ARG1_TOKEN|considered;ARG1_TOKEN|definitions;ARG1_TOKEN|e;ARG1_TOKEN|equation;ARG1_TOKEN|explored;ARG1_TOKEN|ground;ARG1_TOKEN|please;ARG1_TOKEN|point;ARG1_TOKEN|r;ARG1_TOKEN|refer;ARG1_TOKEN|specifically;ARG1_TOKEN|suggested;ARG1_TOKEN|truth;ARG1_TOKEN|using;ARG1_TOKEN|where;DOC_POINTER|appendix e
emnlp24_doc105|v1_review0_response.itg.json|18	emnlp24_doc105	010d075ef078ae815621e71d13cc982f319346e450c5503857aa01a43f5dcef6	7ad2815898476cf0f31b2dc506816cf63929d5554fdf479ee660358202583f07	also>state;basic>performance;give>meaningful;highly>susceptible;meaningful>insights;model>which;often>struggles	ARG1_BIGRAM|also>state;ARG1_BIGRAM|basic>performance;ARG1_BIGRAM|give>meaningful;ARG1_BIGRAM|highly>susceptible;ARG1_BIGRAM|meaningful>insights;ARG1_BIGRAM|model>which;ARG1_BIGRAM|often>struggles;ARG1_TOKEN|also;ARG1_TOKEN|basic;ARG1_TOKEN|give;ARG1_TOKEN|highly;ARG1_TOKEN|insights;ARG1_TOKEN|meaningful;ARG1_TOKEN|model;ARG1_TOKEN|often;ARG1_TOKEN|performance;ARG1_TOKEN|state;ARG1_TOKEN|struggles;ARG1_TOKEN|susceptible;ARG1_TOKEN|which;ARG1_TOKEN|why
emnlp24_doc105|v1_review0_response.itg.json|19	emnlp24_doc105	7485dabce703cada2ace150359b61c7072d9bfdbd6a1c5e5d6e4c89d1c3998b9	58b0a7ca140b1837ba282450d4cdd2ed39a8744306173d906ea268270f4e5957	appendix>f.1	ARG1_BIGRAM|appendix>f.1;ARG1_TOKEN|appendix;ARG1_TOKEN|considered;ARG1_TOKEN|f.1;ARG1_TOKEN|length;ARG1_TOKEN|prompt;DOC_POINTER|appendix f
emnlp24_doc105|v1_review0_response.itg.json|23	emnlp24_doc105	807775247ebeab840692f1b25bf74763e01b91d1e7b374daafede957a9414e98	a1f8568e6967b3ce0fe41c2967a5b0ed86c2a2359df28bab16ebebc8dba65031	2_>scores;_rouge>2_;containing>_rouge;figure>11b;figure>6b;plot>containing	ARG1_BIGRAM|2_>scores;ARG1_BIGRAM|_rouge>2_;ARG1_BIGRAM|containing>_rouge;ARG1_BIGRAM|figure>11b;ARG1_BIGRAM|figure>6b;ARG1_BIGRAM|plot>containing;ARG1_TOKEN|11b;ARG1_TOKEN|2_;ARG1_TOKEN|6b;ARG1_TOKEN|_rouge;ARG1_TOKEN|believe;ARG1_TOKEN|containing;ARG1_TOKEN|figure;ARG1_TOKEN|plot;ARG1_TOKEN|referring;ARG1_TOKEN|scores
emnlp24_doc105|v1_review0_response.itg.json|24	emnlp24_doc105	de8bbc6d1b100fd419694032afb2d4d0622ea551f96f4d5f7cb064db37ebe3b8	836a180ff286e396b09c81294aad8174575decd4fb0a4e540c70bb4051fe80f3	target>task;where>gigaword	ARG1_BIGRAM|target>task;ARG1_BIGRAM|where>gigaword;ARG1_TOKEN|gigaword;ARG1_TOKEN|target;ARG1_TOKEN|task;ARG1_TOKEN|where
emnlp24_doc105|v1_review0_response.itg.json|25	emnlp24_doc105	aa778b3d70927e09ec14ef0f870e79d2d5685bfbf415ef5058014b4fad0bda20	53b1195beb24947c3df8ba6d9617bcb5d1630d99e76aa5a216fe3748f74a9457	_also_>used;conversation>history;history>then	ARG1_BIGRAM|_also_>used;ARG1_BIGRAM|conversation>history;ARG1_BIGRAM|history>then;ARG1_TOKEN|_also_;ARG1_TOKEN|conversation;ARG1_TOKEN|history;ARG1_TOKEN|increase;ARG1_TOKEN|indeed;ARG1_TOKEN|performance;ARG1_TOKEN|then;ARG1_TOKEN|used
emnlp24_doc105|v1_review0_response.itg.json|29	emnlp24_doc105	c6d4f35de52acf2a0ebf6e077ef533394de5b992e71907381ecc279ae40b9137	82c4cb0fd09e948a174a6385da25616e7649d65e62caa8e2be0598761d50f360	future>works	ARG1_BIGRAM|future>works;ARG1_TOKEN|future;ARG1_TOKEN|used;ARG1_TOKEN|works
emnlp24_doc105|v1_review0_response.itg.json|31	emnlp24_doc105	b0cec7475b86e4f4243caa4724ea807b5f85653252993cc5c7a0f15756ce20b4	777602c479d44a8a30aa3c0fb35ba6536bd9e5abdc55b28501a8064bb4b8eefb	codebase>attached;detailed>readme;easily>executable;executable>through;source>task;target>task	ARG1_BIGRAM|codebase>attached;ARG1_BIGRAM|detailed>readme;ARG1_BIGRAM|easily>executable;ARG1_BIGRAM|executable>through;ARG1_BIGRAM|source>task;ARG1_BIGRAM|target>task;ARG1_TOKEN|attached;ARG1_TOKEN|codebase;ARG1_TOKEN|detailed;ARG1_TOKEN|easily;ARG1_TOKEN|evaluate;ARG1_TOKEN|executable;ARG1_TOKEN|impact;ARG1_TOKEN|model;ARG1_TOKEN|needs;ARG1_TOKEN|readme;ARG1_TOKEN|source;ARG1_TOKEN|specify;ARG1_TOKEN|target;ARG1_TOKEN|task;ARG1_TOKEN|through;ARG1_TOKEN|user
