emnlp24_doc1010|v1_review0_response.itg.json|13	1f45441c30a346fbe54f96bbf6480203bd921c5a134765325e8192abb4dcad16	1699ef3bed253a9b5c9aa5d0ea51ec1a318807a85a60f51cceed5d941ae658eb	ARG1_BIGRAM|errors>until
emnlp24_doc1010|v1_review0_response.itg.json|13	1f45441c30a346fbe54f96bbf6480203bd921c5a134765325e8192abb4dcad16	1699ef3bed253a9b5c9aa5d0ea51ec1a318807a85a60f51cceed5d941ae658eb	ARG1_BIGRAM|final>solution
emnlp24_doc1010|v1_review0_response.itg.json|13	1f45441c30a346fbe54f96bbf6480203bd921c5a134765325e8192abb4dcad16	1699ef3bed253a9b5c9aa5d0ea51ec1a318807a85a60f51cceed5d941ae658eb	ARG1_TOKEN|achieved
emnlp24_doc1010|v1_review0_response.itg.json|13	1f45441c30a346fbe54f96bbf6480203bd921c5a134765325e8192abb4dcad16	1699ef3bed253a9b5c9aa5d0ea51ec1a318807a85a60f51cceed5d941ae658eb	ARG1_TOKEN|errors
emnlp24_doc1010|v1_review0_response.itg.json|13	1f45441c30a346fbe54f96bbf6480203bd921c5a134765325e8192abb4dcad16	1699ef3bed253a9b5c9aa5d0ea51ec1a318807a85a60f51cceed5d941ae658eb	ARG1_TOKEN|final
emnlp24_doc1010|v1_review0_response.itg.json|13	1f45441c30a346fbe54f96bbf6480203bd921c5a134765325e8192abb4dcad16	1699ef3bed253a9b5c9aa5d0ea51ec1a318807a85a60f51cceed5d941ae658eb	ARG1_TOKEN|solution
emnlp24_doc1010|v1_review0_response.itg.json|13	1f45441c30a346fbe54f96bbf6480203bd921c5a134765325e8192abb4dcad16	1699ef3bed253a9b5c9aa5d0ea51ec1a318807a85a60f51cceed5d941ae658eb	ARG1_TOKEN|until
emnlp24_doc1010|v1_review0_response.itg.json|17	9eaa712d501cfbd62b45c151278d480d1793fd09b02cad3e87fe647296a3b50b	32423e28dbca44add17e07022589f2cb86cd5bca88af38f2631914f01ef3ad18	ARG1_BIGRAM|further>questions
emnlp24_doc1010|v1_review0_response.itg.json|17	9eaa712d501cfbd62b45c151278d480d1793fd09b02cad3e87fe647296a3b50b	32423e28dbca44add17e07022589f2cb86cd5bca88af38f2631914f01ef3ad18	ARG1_TOKEN|discuss
emnlp24_doc1010|v1_review0_response.itg.json|17	9eaa712d501cfbd62b45c151278d480d1793fd09b02cad3e87fe647296a3b50b	32423e28dbca44add17e07022589f2cb86cd5bca88af38f2631914f01ef3ad18	ARG1_TOKEN|further
emnlp24_doc1010|v1_review0_response.itg.json|17	9eaa712d501cfbd62b45c151278d480d1793fd09b02cad3e87fe647296a3b50b	32423e28dbca44add17e07022589f2cb86cd5bca88af38f2631914f01ef3ad18	ARG1_TOKEN|happy
emnlp24_doc1010|v1_review0_response.itg.json|17	9eaa712d501cfbd62b45c151278d480d1793fd09b02cad3e87fe647296a3b50b	32423e28dbca44add17e07022589f2cb86cd5bca88af38f2631914f01ef3ad18	ARG1_TOKEN|questions
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|domain>knowledge
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|helps>identify
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|knowledge>most
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|locate>useful
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|most>relevant
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|question>which
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|references>within
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|useful>references
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|which>helps
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|domain
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|ehrs
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|generate
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|helps
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|identify
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|knowledge
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|locate
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|most
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|question
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|references
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|relevant
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|useful
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|which
emnlp24_doc1010|v1_review0_response.itg.json|2	385114355de0585f1c06eb5d3bbd68a9ba2ae41ada700706930eaebd95c63997	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|within
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|about>aspirin
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|drug>aspirin
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|prescription>table
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|prescription_name>column
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_BIGRAM|table>under
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|about
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|aspirin
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|column
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|drug
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|ehr
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|ehragent
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|find
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|prescription
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|prescription_name
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|table
emnlp24_doc1010|v1_review0_response.itg.json|3	8d2797825c1a00e63b4a407c69fc2f69f3906940dd3231281c9d1317bef9dbbf	1d02abb0d1a572dacb3a52ce0b40d25b298030133b674719fba6b4588c41124e	ARG1_TOKEN|under
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|debugging>via
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|error>tracing
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|errors>through
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|final>solution
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|iterative>steps
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|reached>refer
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|section>3.4
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|steps>until
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|through>iterative
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_BIGRAM|via>error
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|3.4
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|debugging
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|error
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|errors
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|final
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|iterative
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|reached
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|refer
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|section
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|solution
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|steps
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|through
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|tracing
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|until
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	ARG1_TOKEN|via
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	DOC_POINTER|section 3.2
emnlp24_doc1010|v1_review0_response.itg.json|5	13975d08415f91ed3ad6fae318faa8459995dc77690bc21c759a0c64dd1dfdf2	78357dcd3125dd06222881384cc8e49f43fe1273495ed6481cd1f7982b9b6677	DOC_POINTER|section 3.4
emnlp24_doc1010|v1_review0_response.itg.json|8	0acd0e1a99e9a52b80110bc48b2e4f98ff6f427a235af01495c37d75bd97db78	32182c113b4f26676f19eb21014799fd28b31d7e7113d196faeb756d8d3c3c2b	ARG1_BIGRAM|complex>multi-tabular
